,Vehicle_S1,Vehicle_S2,Vehicle_S9,SMAC_S3,SMAC_S11,SMAC_S12,ICB_S5,ICB_S13,ICB_S14,SMAC+ICB_S7,SMAC+ICB_S8,SMAC+ICB_S15
Tigar,5.60265927157398,5.38049066387485,5.71504960589019,5.82009924242544,5.87385145519386,5.62856696836381,5.88421495523931,5.62768650249283,5.62879795154901,5.76714360218632,5.68563787436969,5.55306301076572
Tex10,5.66743377924604,5.83581502785811,5.75164787547434,5.4257243953831,5.83684029935409,5.70588933811587,5.59576909452124,5.51009853847709,5.59817780627321,5.85552420008085,5.86022856030637,5.52195647115988
Adamts4,5.913561681988,5.95101097979436,6.20279122704422,5.2435040951724,5.74849851884453,5.73373799003216,5.76220687502071,5.72189065465979,5.51384045033191,5.35688427502528,5.61728330704944,5.38871409087254
Nom1,5.74845984567673,5.8151942270081,5.71389081463039,5.45368786398407,5.85016783100109,5.61026818781439,5.71466296490151,5.76972578802344,5.65528636468391,5.68625962210665,5.59612904180634,5.53981367747319
Acad9,5.62857664594862,5.80327721518365,5.4952610668144,5.7513537440089,5.63141899912279,5.61123708982589,5.56034564642438,5.63286906770998,5.66052618294102,5.75082050766412,5.68830582712427,5.93005206010581
Elof1,4.91145196427221,5.3964432249302,5.1664030193279,6.79059663516675,5.82203639571821,5.52543803008888,5.51634838171678,5.37435418460844,5.61446939140099,6.2867645457997,5.73808145102058,5.99944695412468
Rad51,5.48652811667625,5.87477016060145,5.39326629448841,5.74429553501425,5.65742799165166,5.71402995869203,5.49774270687793,5.55173764925953,5.71358500524858,5.94322880003153,5.78370406814638,5.77535075624209
Tprgl,5.55299799335973,5.62688713016229,5.69169506851619,5.85982717835293,5.67251119271753,5.53568084940753,5.52096254889379,5.73881395769626,5.7402252551681,5.76714360218632,5.76486966173489,5.65898348723633
Dnajb12,5.94415491597599,5.83873694286376,5.84775389841464,5.57322030594782,5.60493249310821,5.72391762695917,5.63318772176988,5.59751996165405,5.48262473538493,5.4406824133494,5.64364096880234,5.79778620684836
Tmem192,5.4048993543706,5.68161660803324,5.37138475711553,6.28641085298431,5.69188652063552,5.3297794504432,5.69574210300429,5.65596294520663,5.83904586548949,5.95971064388578,5.53963075139698,5.66170427076954
Diaph1,5.49969491639418,5.46234001362184,5.65231385054223,5.2830054002865,5.86337336980035,5.53056852995129,5.61747504620702,5.90332094510626,5.59270613710668,5.73431061311177,5.80475664403336,6.16775790165161
Rgmb,5.88946896521087,5.51443524299479,6.12907321372766,5.42219054170954,5.74279334070911,5.83259137695845,5.47889394612847,5.80802967620008,5.68473014257639,5.40582152897017,5.55286657855367,5.63841239193127
Ska2,5.70527173590808,5.88045286628816,5.58672550891465,5.95583180122629,5.61120850100835,5.84993365553626,5.60449070319423,5.24833095114198,5.71358500524858,5.63107519245047,5.52328696646084,5.78785794372899
Zmym4,5.97276453704444,5.7515021271937,5.91987791485654,5.17586537829704,5.64830179332739,5.81755881794865,5.84058540487647,5.86529590779426,5.53681683574853,5.52136043297658,5.66546939529289,5.37717246898985
Tars2,5.36845038311593,5.7867289154473,5.29285135456884,5.93614439920852,5.67401087584726,5.6579334099099,5.54532526045119,5.64702586770127,5.81261644565838,5.73303276091053,5.75726650821707,5.87484455732232
Pola1,5.68894224588777,5.88187005210044,5.59556093923015,5.27323100625248,5.86993108582252,5.77755232119376,5.60449070319423,5.49736879376199,5.6126682737627,5.63655292106584,5.88486053740262,5.76273419100079
Zfp622,5.75788412551011,5.88187005210044,5.64746648759179,5.75837758962991,5.66649682218995,5.58287132440554,5.79050853240733,5.66863491987751,5.61446939140099,5.64473071362407,5.7199422533112,5.33858646440683
Rarg,6.08309622765351,5.71698249136866,6.17779444160661,5.14189306442509,5.76829082394668,5.57594003771259,5.67380997454084,5.95699412774579,5.4180909284112,5.37992838227031,5.66546939529289,5.51294429167648
Noa1,5.19428951970907,5.8431087493634,5.38309619669687,5.73862399929381,5.83013007776454,5.41769233874223,5.50552425239321,5.64317867864575,5.79048151219661,5.75460380102336,5.99671002149275,5.97011404148221
Acp2,5.65739759935746,5.60302630207158,5.73002980081033,5.72003599633994,5.65894342775832,5.68579449541996,5.80066392878587,5.75316330142769,5.54816924874623,5.59776473628773,5.5789794188728,5.72940523560529
Nfat5,5.8693212755999,5.39445877476739,6.17611248858499,5.3271338217945,5.69632103757235,5.89359377202965,5.82325552633855,5.59087770755951,5.50803871982854,5.62281940430827,5.68830582712427,5.46234512426836
Minpp1,5.4884164612402,5.86620391054988,5.62174713424638,5.52954795100603,5.68297638398089,5.58583171198511,5.68481771542749,5.59884475058175,5.6465108203459,5.5921374447421,5.80475664403336,5.94910891504426
Golga3,5.97545990455595,5.53078838454578,6.0142116582275,5.14403993244164,5.76547992185749,5.8023679722842,5.85770958266768,5.84422619758384,5.42836657755608,5.4655169379893,5.65186538085734,5.56909312058467
Vps72,5.62514777911557,5.94152844303993,5.63650000288882,5.82144128442071,5.59388335235447,5.6922187205939,5.55285500113926,5.62378732433315,5.72196304877537,5.47624904410706,5.71471745795507,5.64117221111987
Tom1,5.62343028481643,5.90575162535506,5.65352315073113,5.38091660002442,5.60020750512635,5.65511747855223,5.8418153239969,5.68119655814882,5.9558852055426,5.49597073453101,5.77745321330303,5.46546278089143
Atad2b,6.12375556798507,5.75459970227715,5.9808805873255,5.41509675954562,5.89329507888803,5.66914249218898,5.64873110958233,5.5489987874196,5.33313953049799,5.50946797992992,5.6545964655175,5.49779774792262
Ccdc137,5.48084820760389,5.49419301621359,5.58545887578598,6.04009205068598,5.73993226879296,5.60151866277028,5.73995070252182,5.11023638385314,5.50026660653529,6.05993809162444,5.90449720220308,5.77157735816884
Pi4kb,5.54394717922792,5.7653891385546,5.69756924210752,5.97886691729109,5.62678010431927,5.6208904884451,5.66966032151438,5.47445702621047,5.62165145995301,5.71760959354116,5.74578611574561,5.56037151191168
Ints8,5.55480136239565,5.76077497137759,5.57400885504244,5.57322030594782,5.83817860653809,5.55997092229546,5.70523355198158,5.42153512576156,5.67957765481079,5.76214075351153,5.9913187781453,5.60204587983005
Cfap36,5.67408598718598,5.59267817612097,5.62668153851249,5.85065469942037,5.7036817425236,5.55695693434502,5.71734580164096,5.73761171175927,5.73526753537213,5.69153215439228,5.62147719093563,5.51445023653231
Vta1,5.64729111290714,5.76385272196542,5.47488367944305,6.05955727906159,5.65135027843609,5.37839471346706,5.57076763734729,5.64958497265768,5.62165145995301,5.9673382034102,5.70289202255828,5.52345304291327
Uba5,5.67076371734502,5.55052705743711,5.75728341014377,5.7555721535667,5.53237946647465,5.61896496925251,5.6943810698459,5.57481040414239,5.84058556151705,5.71890117378937,5.63398618584221,5.64392676096076
Pogz,5.90510423691212,5.76998859529058,5.91887255241802,5.36811694029185,5.62212624531305,5.94752527261666,5.72269655433324,5.51992237535232,5.68644355731566,5.40582152897017,5.56016768239967,5.56037151191168
Orc3,5.73420697962356,5.71221061808472,5.55212992039048,5.85328136385262,5.74992129513429,5.57096865084676,5.63176634723039,5.42900250806909,5.57801274424611,5.84728020598595,5.80966586201033,5.51595461105954
Ttc13,5.48274399636669,5.89456246570359,5.70341959497814,5.43452134362026,5.75559841034352,5.77409572764831,5.5840576549399,5.68119655814882,5.55193362150398,5.54921821496836,5.61026629399004,5.96020235717701
Cldnd1,5.41882893194391,5.69134814605101,5.5285965388303,6.13381373563276,5.74564874993592,5.55997092229546,5.49305355310444,5.49310046212519,5.40149612239694,5.77585705860144,5.63260164155083,6.10617010342878
Rock1,5.76257327928359,5.71539362001766,5.89555371309905,5.30619724664472,5.71683710760648,5.60346759253764,5.83935443633687,5.58420473062629,5.67957765481079,5.56797351464003,5.79983066386261,5.49931957827564
Mrps10,5.50530125132843,5.42782871918697,5.37285389679532,6.23093479593402,5.68446523348443,5.52028922005255,5.58992525851722,5.66863491987751,5.56875279563374,5.9974514555564,5.58041636624348,5.82231200005811
Tesk1,5.80864515728334,5.64202043368744,5.90370743337375,5.2172358127169,5.86337336980035,5.57196429963775,5.70658439013354,5.94766632559067,5.6126682737627,5.6241986539744,5.51579632117571,5.55306301076572
Nuf2,5.56199238060284,5.76077497137759,5.35214853825261,5.99917007993608,5.67999406758887,5.62377395717491,5.41917656590729,5.33196510041601,5.8528443291962,5.86838461380541,5.64638765224197,5.86188965766035
Memo1,5.33525967317878,5.76231466740515,5.54302360946558,6.02152877032644,5.64065227890083,5.53873956795446,5.5024166689819,5.5828664234423,5.59087762603695,5.98569609759156,5.68697246747216,5.75511094979776
Exosc9,5.68400713831296,5.94830803747512,5.49120854998993,5.58748883474637,5.59546699141677,5.63047972308998,5.59868215970258,5.79421836969046,5.79525338548056,5.65015693550139,5.58328597443153,5.58637973827949
Kif16b,5.60614194083526,5.6619543610562,5.65110353583963,5.00213188561786,5.84485158347131,5.66914249218898,5.98116176267603,5.55719982347343,5.62165145995301,5.76088732594278,5.83275919904869,5.75256089161569
N4bp1,5.79192247747984,5.80028251760417,5.93983942377212,5.1004835664549,5.7036817425236,5.52028922005255,5.82450030211973,5.65468960439944,5.74352096200598,5.53901729844225,5.78245606197782,5.53981367747319
Rab22a,5.75160811760997,5.64202043368744,5.96635668908272,5.47942032454032,5.76969422390257,5.66261444919148,5.72403114743571,5.54350541556243,5.47074248531319,5.48538487436724,5.62008058381699,5.81499794109281
1810037I17Rik,5.001479156203,5.57876419204781,5.26463914568849,6.49590361695491,5.55859611140631,5.54989971182656,5.56034564642438,5.55447132140078,5.82511415275461,6.14695121029269,5.66546939529289,5.72810784789115
Pi4k2a,5.61826549991775,5.68486775316323,5.71504960589019,5.53446623431783,5.55208647806809,5.56197675513979,5.79686402744715,5.80344058273734,5.48656383691983,5.70593304116107,5.91478587922269,5.55452767590765
Anapc2,5.70851557098102,5.71856961478603,5.53648372954091,5.54099797174957,5.72843090212226,5.70043662595859,5.69165514548104,5.76146831226202,5.7402252551681,5.53901729844225,5.72904036029798,5.53388580044951
Tomm7,5.70202059077809,5.31485569043393,5.78182152846681,6.17848607845617,5.5859389763278,5.81839808210315,5.55435624481363,5.73640846311497,5.911158077148,5.88458833855263,5.50069733415874,4.95964970632141
Kif20b,5.63199738268078,5.68649058240171,5.61927358877822,5.58116468197449,5.71538131026712,5.75756285324675,5.81951474194136,5.35566818081575,5.39102659139354,5.74955720194339,5.76739516792186,5.84642781507991
Oxr1,5.729424560744,5.6403467733595,5.8718517614682,5.64622475737834,5.62212624531305,5.67471454304554,5.77642710256,5.76854903833268,5.4118902238477,5.71502295897844,5.68162667148665,5.37219765357456
Mzt1,5.63199738268078,5.66525006789409,5.51135824961133,5.734355667657,5.58434483799887,5.68671399515847,5.66827444720907,5.55447132140078,5.75336314940499,5.97384416726962,5.60462800624341,5.53685278358446
Foxp1,5.66576592352168,5.54695823671584,5.55988984070847,5.26536352913614,5.62987435760384,5.6719312076982,6.00221528973871,5.58821221942782,5.65002744619652,5.75208270813036,5.96735500264382,5.59209621942245
Exoc1,5.62343028481643,5.71698249136866,5.78403170896938,5.35334834001562,5.86205824205123,5.71312771035688,5.68344633220551,5.50020734861945,5.67957765481079,5.62695320381528,5.70684461418378,5.63564728319619
Ubl4a,5.47324004209614,5.60302630207158,5.50064677550813,6.24099898073694,5.66196953278157,5.58484559093449,5.38414987914987,5.44529595173343,5.57801274424611,5.90061208960939,5.77368965888811,5.72940523560529
Pde7a,5.47514584823971,5.84456307916487,5.62051089163355,5.68949393246382,5.82878428005418,5.72302154305404,5.68069964876589,5.58954557907993,5.71190354230662,5.52284012032772,5.49003322511063,5.69395962547931
Lpgat1,5.7563176812293,5.90435771699456,5.76177604138315,5.41509675954562,5.69779618600444,5.67749251895051,5.68618779629104,5.34307501812058,5.73526753537213,5.48234602113016,5.64912911632749,5.75892760557105
Exosc5,5.75944887082716,5.79126094548066,5.41053566826232,6.34544059308692,5.76547992185749,5.5878019342659,5.53471716088521,5.55856214183801,5.57616550322435,5.74955720194339,5.55725167323939,5.22911857027985
Aarsd1,5.61308215886581,5.89876857667381,5.35363738775615,5.63405646138602,5.53897842613717,5.64852551846333,5.62606680385347,5.49310046212519,5.92137964347529,5.60057017235094,5.79736135210721,5.71899331821944
Cndp2,5.37458952021334,5.40632473644416,5.44446636595616,5.41687347780083,5.5859389763278,5.59859032271031,5.80066392878587,5.90653407570144,5.6126682737627,5.94984414998367,6.13024558639725,5.60911100188757
Jkamp,5.65066781436881,5.5752646268609,5.54563128309174,5.76676131321816,5.48190102144685,5.49741357617192,5.63744346243962,5.8817152243331,5.69327693914208,5.91081988012581,5.46691261744561,5.72290659830654
Itpk1,5.8444718105062,5.63699361661261,5.7696046383341,5.15046143432334,5.89329507888803,5.4121435048216,5.67104486580576,5.83301203275742,5.53301275960676,5.71631685596283,5.83275919904869,5.53388580044951
Maf,5.79345075626777,5.46044422485905,6.00381891816395,5.26141364291554,5.36421025976493,5.87435220812947,5.863776433664,5.72189065465979,5.68301469048261,5.4185958906018,5.80352672491292,5.57343423230814
Gemin4,5.44823270193182,5.75459970227715,5.3903678604831,5.70120537204516,5.83415995480069,5.50264452838885,5.60013648950405,5.75197295891719,5.58904679452108,5.6809677499069,5.85311291066132,5.71244750371913
2210016F16Rik,5.55480136239565,5.74216929653874,5.4162464923087,5.80525379295832,5.67251119271753,5.41547536551935,5.47572840445057,5.64702586770127,5.83441689347265,5.72919239917285,5.68830582712427,5.83079846594594
Cxxc1,5.62514777911557,5.75305174607619,5.85828072396557,5.63710817070136,5.69188652063552,5.88400506850108,5.63602627662734,5.52132033577265,5.56130180403818,5.4026101864291,5.66004317341556,5.57920213620645
Tiam1,5.56557449303504,5.60302630207158,5.55859941572004,5.2751911900335,5.81389705090819,5.55494410522062,5.81325846569782,5.6133376993574,5.56875279563374,5.76464434640167,5.86848603606779,5.80025763364699
Nol10,5.56019798355449,5.85614523904029,5.4952610668144,5.60629664102492,5.84085150223714,5.48689442609956,5.56183911968497,5.66231284560246,5.83287059638904,5.80290454095892,5.49461321321389,5.5992101147089
Rnpepl1,5.57626777268258,5.57351165575715,5.77960795681523,5.23345743172432,5.62367920029711,5.68579449541996,5.7133196733325,5.96112053754035,5.82511415275461,5.54485522260818,5.73679333036278,5.54129184875096
Prim2,5.69876210256986,5.9401686926651,5.47214481760311,5.85196862942093,5.60650405648898,5.59075223190121,5.44692155639019,5.48021917082846,5.63768156977196,5.77212916236469,5.56307780954051,5.72810784789115
Gtf2a1,5.56378454858597,5.69618940912051,5.55342614243714,5.51469169230424,5.5699177673636,5.75405797441176,5.58699443975226,5.8817152243331,5.98123335467189,5.54485522260818,5.51879724797981,5.6161416933891
Guk1,5.44434665233403,5.51808532727173,5.35214853825261,6.47473693679164,5.6205716168858,5.59761288700837,5.30253164705502,5.60808436613943,5.55756182776123,5.98676873335911,5.47620537125534,5.83923530309458
Ube2v2,5.53483922573963,5.61159339993593,5.49256065415721,5.98845694872079,5.63604302564824,5.39536779207077,5.48362927327107,5.44823872693201,5.73692200234346,6.07413696234979,5.49156150389856,5.8830284247185
Map3k10,5.61135023183802,5.83873694286376,5.81462388979132,5.5013564612226,5.74707433803698,5.58089435247454,5.61459971881601,5.83975098642378,5.64298560163189,5.58931554645192,5.57465996941593,5.40828741596578
Ppp1r16b,6.45065617812893,5.73120413486512,6.39796386545948,5.55880924786603,5.93141341360172,5.91807358555879,5.57373157273162,5.19151103441591,5.34403607052262,5.27144219681815,5.17135078972692,5.22176255668414
Uqcc1,5.45210831216284,5.6403467733595,5.44725822950936,5.97042302589053,5.56021894064479,5.54787700551431,5.55135219366911,5.48165611819913,5.74680915725482,5.91533359531616,5.68430204553269,5.76146644483758
Naa35,5.64898045155554,5.90575162535506,5.55083253267634,5.51800632912334,5.71829143740795,5.58681715945572,5.62034465439507,5.69860110406286,5.7566290139369,5.50498291401441,5.54993575978872,5.69794130705237
Hltf,5.62171074344374,5.72490070576204,5.72658661292085,5.72721359841298,5.5107219748557,5.72928247370244,5.91959135072009,5.54350541556243,5.69498023927015,5.6103464588281,5.64775903546394,5.29719129830163
Rnf185,5.82068650034902,5.53439737965081,5.65714498118785,5.66727539720889,5.69040531409793,5.53465983376627,5.61315990328644,5.66610941369054,5.52345845289351,5.70983573526567,5.6545964655175,5.65215899465786
Fkbp15,5.87654922178514,5.59094624909317,5.81894172329013,5.22739567893712,5.55371664212955,5.702256487494,5.94956451913697,5.65723516313818,5.58904679452108,5.57654825037804,5.80598551552238,5.36887155402433
